time_s,amplitude
0.0,-0.145
0.0027785495971103086,-0.145
0.005557099194220617,-0.145
0.008335648791330925,-0.145
0.011114198388441235,-0.145
0.013892747985551544,-0.145
0.01667129758266185,-0.145
0.01944984717977216,-0.145
0.02222839677688247,-0.12
0.025006946373992776,-0.135
0.027785495971103087,-0.145
0.030564045568213394,-0.15
0.0333425951653237,-0.16
0.03612114476243401,-0.155
0.03889969435954432,-0.16
0.04167824395665463,-0.175
0.04445679355376494,-0.18
0.04723534315087525,-0.185
0.05001389274798555,-0.17
0.052792442345095864,-0.155
0.055570991942206174,-0.175
0.05834954153931648,-0.18
0.06112809113642679,-0.19
0.06390664073353709,-0.18
0.0666851903306474,-0.155
0.06946373992775771,-0.135
0.07224228952486803,-0.155
0.07502083912197834,-0.19
0.07779938871908865,-0.205
0.08057793831619894,-0.235
0.08335648791330925,-0.225
0.08613503751041957,-0.245
0.08891358710752988,-0.25
0.09169213670464019,-0.26
0.0944706863017505,-0.275
0.09724923589886081,-0.275
0.1000277854959711,-0.275
0.10280633509308142,-0.265
0.10558488469019173,-0.255
0.10836343428730204,-0.265
0.11114198388441235,-0.275
0.11392053348152266,-0.29
0.11669908307863296,-0.29
0.11947763267574327,-0.29
0.12225618227285358,-0.29
0.1250347318699639,-0.285
0.12781328146707419,-0.295
0.1305918310641845,-0.305
0.1333703806612948,-0.285
0.13614893025840513,-0.275
0.13892747985551543,-0.275
0.14170602945262575,-0.28
0.14448457904973605,-0.285
0.14726312864684635,-0.305
0.15004167824395667,-0.29
0.15282022784106697,-0.3
0.1555987774381773,-0.28
0.1583773270352876,-0.29
0.1611558766323979,-0.3
0.1639344262295082,-0.315
0.1667129758266185,-0.32
0.16949152542372883,-0.335
0.17227007502083913,-0.36
0.17504862461794946,-0.385
0.17782717421505975,-0.385
0.18060572381217005,-0.405
0.18338427340928037,-0.455
0.18616282300639067,-0.485
0.188941372603501,-0.485
0.1917199222006113,-0.425
0.19449847179772162,-0.33
0.19727702139483191,-0.22
0.2000555709919422,-0.07
0.20283412058905254,0.12
0.20561267018616283,0.375
0.20839121978327316,0.62
0.21116976938038345,0.78
0.21394831897749375,0.84
0.21672686857460408,0.765
0.21950541817171437,0.52
0.2222839677688247,0.17
0.225062517365935,-0.165
0.22784106696304532,-0.365
0.23061961656015562,-0.435
0.2333981661572659,-0.425
0.23617671575437624,-0.37
0.23895526535148653,-0.33
0.24173381494859686,-0.325
0.24451236454570716,-0.335
0.24729091414281748,-0.345
0.2500694637399278,-0.33
0.2528480133370381,-0.325
0.25562656293414837,-0.315
0.2584051125312587,-0.31
0.261183662128369,-0.32
0.26396221172547935,-0.335
0.2667407613225896,-0.34
0.26951931091969994,-0.325
0.27229786051681026,-0.345
0.27507641011392053,-0.335
0.27785495971103086,-0.33
0.2806335093081412,-0.335
0.2834120589052515,-0.33
0.2861906085023618,-0.325
0.2889691580994721,-0.33
0.2917477076965824,-0.33
0.2945262572936927,-0.345
0.297304806890803,-0.355
0.30008335648791334,-0.335
0.3028619060850236,-0.325
0.30564045568213394,-0.305
0.30841900527924426,-0.32
0.3111975548763546,-0.32
0.31397610447346486,-0.33
0.3167546540705752,-0.34
0.3195332036676855,-0.335
0.3223117532647958,-0.34
0.3250903028619061,-0.345
0.3278688524590164,-0.355
0.33064740205612675,-0.355
0.333425951653237,-0.34
0.33620450125034734,-0.33
0.33898305084745767,-0.33
0.34176160044456794,-0.33
0.34454015004167826,-0.34
0.3473186996387886,-0.35
0.3500972492358989,-0.325
0.3528757988330092,-0.325
0.3556543484301195,-0.33
0.35843289802722983,-0.33
0.3612114476243401,-0.335
0.3639899972214504,-0.335
0.36676854681856075,-0.34
0.3695470964156711,-0.33
0.37232564601278134,-0.34
0.37510419560989167,-0.35
0.377882745207002,-0.355
0.38066129480411226,-0.35
0.3834398444012226,-0.345
0.3862183939983329,-0.33
0.38899694359544323,-0.32
0.3917754931925535,-0.335
0.39455404278966383,-0.33
0.39733259238677415,-0.345
0.4001111419838844,-0.33
0.40288969158099475,-0.335
0.40566824117810507,-0.335
0.4084467907752154,-0.345
0.41122534037232567,-0.345
0.414003889969436,-0.355
0.4167824395665463,-0.34
0.4195609891636566,-0.34
0.4223395387607669,-0.335
0.42511808835787723,-0.33
0.4278966379549875,-0.35
0.4306751875520978,-0.35
0.43345373714920815,-0.345
0.4362322867463185,-0.335
0.43901083634342875,-0.335
0.44178938594053907,-0.335
0.4445679355376494,-0.35
0.44734648513475966,-0.355
0.45012503473187,-0.355
0.4529035843289803,-0.345
0.45568213392609064,-0.345
0.4584606835232009,-0.335
0.46123923312031123,-0.35
0.46401778271742156,-0.36
0.4667963323145318,-0.36
0.46957488191164215,-0.36
0.4723534315087525,-0.365
0.4751319811058628,-0.36
0.47791053070297307,-0.37
0.4806890803000834,-0.385
0.4834676298971937,-0.37
0.486246179494304,-0.36
0.4890247290914143,-0.355
0.49180327868852464,-0.36
0.49458182828563496,-0.375
0.49736037788274523,-0.375
0.5001389274798556,-0.365
0.5029174770769659,-0.365
0.5056960266740762,-0.36
0.5084745762711865,-0.36
0.5112531258682967,-0.365
0.5140316754654071,-0.37
0.5168102250625174,-0.355
0.5195887746596277,-0.33
0.522367324256738,-0.325
0.5251458738538484,-0.325
0.5279244234509587,-0.335
0.5307029730480689,-0.34
0.5334815226451792,-0.315
0.5362600722422896,-0.3
0.5390386218393999,-0.3
0.5418171714365102,-0.29
0.5445957210336205,-0.295
0.5473742706307309,-0.29
0.5501528202278411,-0.285
0.5529313698249514,-0.275
0.5557099194220617,-0.255
0.558488469019172,-0.25
0.5612670186162824,-0.25
0.5640455682133927,-0.265
0.566824117810503,-0.255
0.5696026674076132,-0.245
0.5723812170047236,-0.23
0.5751597666018339,-0.245
0.5779383161989442,-0.245
0.5807168657960545,-0.255
0.5834954153931649,-0.255
0.5862739649902752,-0.24
0.5890525145873854,-0.25
0.5918310641844957,-0.255
0.594609613781606,-0.245
0.5973881633787164,-0.255
0.6001667129758267,-0.25
0.602945262572937,-0.25
0.6057238121700472,-0.265
0.6085023617671576,-0.26
0.6112809113642679,-0.26
0.6140594609613782,-0.265
0.6168380105584885,-0.27
0.6196165601555989,-0.265
0.6223951097527092,-0.26
0.6251736593498194,-0.275
0.6279522089469297,-0.28
0.63073075854404,-0.29
0.6335093081411504,-0.275
0.6362878577382607,-0.27
0.639066407335371,-0.26
0.6418449569324813,-0.28
0.6446235065295916,-0.28
0.6474020561267019,-0.285
0.6501806057238122,-0.275
0.6529591553209225,-0.275
0.6557377049180328,-0.265
0.6585162545151432,-0.27
0.6612948041122535,-0.285
0.6640733537093637,-0.29
0.666851903306474,-0.28
0.6696304529035844,-0.275
0.6724090025006947,-0.285
0.675187552097805,-0.28
0.6779661016949153,-0.3
0.6807446512920257,-0.3
0.6835232008891359,-0.305
0.6863017504862462,-0.295
0.6890803000833565,-0.3
0.6918588496804668,-0.31
0.6946373992775772,-0.31
0.6974159488746875,-0.305
0.7001944984717978,-0.295
0.702973048068908,-0.285
0.7057515976660184,-0.285
0.7085301472631287,-0.29
0.711308696860239,-0.295
0.7140872464573493,-0.31
0.7168657960544597,-0.29
0.71964434565157,-0.295
0.7224228952486802,-0.3
0.7252014448457905,-0.305
0.7279799944429008,-0.31
0.7307585440400112,-0.325
0.7335370936371215,-0.31
0.7363156432342318,-0.3
0.7390941928313421,-0.29
0.7418727424284524,-0.31
0.7446512920255627,-0.325
0.747429841622673,-0.33
0.7502083912197833,-0.315
0.7529869408168937,-0.3
0.755765490414004,-0.305
0.7585440400111143,-0.31
0.7613225896082245,-0.32
0.7641011392053348,-0.33
0.7668796888024452,-0.325
0.7696582383995555,-0.315
0.7724367879966658,-0.31
0.7752153375937761,-0.305
0.7779938871908865,-0.305
0.7807724367879967,-0.31
0.783550986385107,-0.3
0.7863295359822173,-0.305
0.7891080855793277,-0.29
0.791886635176438,-0.3
0.7946651847735483,-0.3
0.7974437343706586,-0.305
0.8002222839677688,-0.305
0.8030008335648792,-0.29
0.8057793831619895,-0.28
0.8085579327590998,-0.295
0.8113364823562101,-0.305
0.8141150319533205,-0.315
0.8168935815504308,-0.305
0.819672131147541,-0.295
0.8224506807446513,-0.29
0.8252292303417617,-0.28
0.828007779938872,-0.27
0.8307863295359823,-0.275
0.8335648791330926,-0.275
0.8363434287302028,-0.27
0.8391219783273132,-0.25
0.8419005279244235,-0.25
0.8446790775215338,-0.255
0.8474576271186441,-0.225
0.8502361767157545,-0.22
0.8530147263128648,-0.205
0.855793275909975,-0.2
0.8585718255070853,-0.205
0.8613503751041957,-0.215
0.864128924701306,-0.23
0.8669074742984163,-0.22
0.8696860238955266,-0.225
0.872464573492637,-0.225
0.8752431230897472,-0.225
0.8780216726868575,-0.23
0.8808002222839678,-0.235
0.8835787718810781,-0.24
0.8863573214781885,-0.235
0.8891358710752988,-0.22
0.8919144206724091,-0.21
0.8946929702695193,-0.205
0.8974715198666297,-0.245
0.90025006946374,-0.285
0.9030286190608503,-0.285
0.9058071686579606,-0.3
0.908585718255071,-0.31
0.9113642678521813,-0.33
0.9141428174492915,-0.33
0.9169213670464018,-0.325
0.9196999166435121,-0.315
0.9224784662406225,-0.32
0.9252570158377328,-0.315
0.9280355654348431,-0.325
0.9308141150319534,-0.34
0.9335926646290637,-0.345
0.936371214226174,-0.34
0.9391497638232843,-0.34
0.9419283134203946,-0.35
0.944706863017505,-0.345
0.9474854126146153,-0.355
0.9502639622117256,-0.33
0.9530425118088358,-0.335
0.9558210614059461,-0.33
0.9585996110030565,-0.32
0.9613781606001668,-0.345
0.9641567101972771,-0.355
0.9669352597943874,-0.34
0.9697138093914978,-0.33
0.972492358988608,-0.325
0.9752709085857183,-0.33
0.9780494581828286,-0.35
0.980828007779939,-0.365
0.9836065573770493,-0.36
0.9863851069741596,-0.38
0.9891636565712699,-0.425
0.9919422061683801,-0.445
0.9947207557654905,-0.475
0.9974993053626008,-0.51
1.000277854959711,-0.535
1.0030564045568213,-0.505
1.0058349541539318,-0.415
1.008613503751042,-0.3
1.0113920533481524,-0.16
1.0141706029452626,-0.015
1.016949152542373,0.235
1.0197277021394833,0.49
1.0225062517365935,0.72
1.025284801333704,0.875
1.0280633509308141,0.94
1.0308419005279246,0.905
1.0336204501250348,0.755
1.0363989997221452,0.49
1.0391775493192554,0.165
1.0419560989163656,-0.11
1.044734648513476,-0.27
1.0475131981105863,-0.39
1.0502917477076967,-0.45
1.053070297304807,-0.475
1.0558488469019174,-0.455
1.0586273964990276,-0.425
1.0614059460961378,-0.39
1.0641844956932482,-0.39
1.0669630452903585,-0.385
1.069741594887469,-0.39
1.072520144484579,-0.38
1.0752986940816895,-0.38
1.0780772436787998,-0.38
1.08085579327591,-0.395
1.0836343428730204,-0.385
1.0864128924701306,-0.385
1.089191442067241,-0.385
1.0919699916643513,-0.375
1.0947485412614617,-0.395
1.097527090858572,-0.41
1.1003056404556821,-0.41
1.1030841900527926,-0.4
1.1058627396499028,-0.395
1.1086412892470132,-0.39
1.1114198388441234,-0.405
1.1141983884412339,-0.395
1.116976938038344,-0.385
1.1197554876354543,-0.375
1.1225340372325647,-0.39
1.125312586829675,-0.39
1.1280911364267854,-0.405
1.1308696860238956,-0.41
1.133648235621006,-0.41
1.1364267852181162,-0.39
1.1392053348152265,-0.39
1.141983884412337,-0.395
1.144762434009447,-0.405
1.1475409836065575,-0.415
1.1503195332036678,-0.4
1.1530980828007782,-0.41
1.1558766323978884,-0.405
1.1586551819949986,-0.41
1.161433731592109,-0.415
1.1642122811892193,-0.41
1.1669908307863297,-0.4
1.16976938038344,-0.4
1.1725479299805504,-0.395
1.1753264795776606,-0.39
1.1781050291747708,-0.405
1.1808835787718812,-0.41
1.1836621283689914,-0.39
1.1864406779661019,-0.39
1.189219227563212,-0.385
1.1919977771603223,-0.385
1.1947763267574327,-0.41
1.197554876354543,-0.405
1.2003334259516534,-0.395
1.2031119755487636,-0.39
1.205890525145874,-0.375
1.2086690747429842,-0.39
1.2114476243400945,-0.395
1.214226173937205,-0.41
1.217004723534315,-0.4
1.2197832731314255,-0.39
1.2225618227285358,-0.39
1.2253403723256462,-0.385
1.2281189219227564,-0.405
1.2308974715198666,-0.415
1.233676021116977,-0.415
1.2364545707140873,-0.4
1.2392331203111977,-0.395
1.242011669908308,-0.405
1.2447902195054183,-0.415
1.2475687691025286,-0.42
1.2503473186996388,-0.42
1.2531258682967492,-0.41
1.2559044178938594,-0.415
1.2586829674909699,-0.425
1.26146151708808,-0.42
1.2642400666851905,-0.435
1.2670186162823007,-0.43
1.269797165879411,-0.43
1.2725757154765214,-0.42
1.2753542650736316,-0.43
1.278132814670742,-0.45
1.2809113642678522,-0.455
1.2836899138649627,-0.45
1.2864684634620729,-0.435
1.289247013059183,-0.445
1.2920255626562935,-0.45
1.2948041122534037,-0.455
1.2975826618505142,-0.47
1.3003612114476244,-0.46
1.3031397610447348,-0.455
1.305918310641845,-0.45
1.3086968602389553,-0.455
1.3114754098360657,-0.47
1.314253959433176,-0.475
1.3170325090302863,-0.46
1.3198110586273966,-0.45
1.322589608224507,-0.445
1.3253681578216172,-0.44
1.3281467074187274,-0.435
1.3309252570158379,-0.44
1.333703806612948,-0.41
1.3364823562100585,-0.395
1.3392609058071687,-0.37
1.3420394554042792,-0.365
1.3448180050013894,-0.36
1.3475965545984996,-0.365
1.35037510419561,-0.34
1.3531536537927202,-0.325
1.3559322033898307,-0.315
1.3587107529869409,-0.32
1.3614893025840513,-0.33
1.3642678521811615,-0.33
1.3670464017782717,-0.32
1.3698249513753822,-0.31
1.3726035009724924,-0.3
1.3753820505696028,-0.3
1.378160600166713,-0.32
1.3809391497638235,-0.32
1.3837176993609337,-0.315
1.386496248958044,-0.305
1.3892747985551543,-0.305
1.3920533481522646,-0.295
1.394831897749375,-0.32
1.3976104473464852,-0.33
1.4003889969435956,-0.305
1.4031675465407059,-0.31
1.405946096137816,-0.3
1.4087246457349265,-0.3
1.4115031953320367,-0.32
1.4142817449291472,-0.325
1.4170602945262574,-0.31
1.4198388441233678,-0.305
1.422617393720478,-0.315
1.4253959433175882,-0.305
1.4281744929146987,-0.315
1.4309530425118089,-0.315
1.4337315921089193,-0.31
1.4365101417060295,-0.295
1.43928869130314,-0.29
1.4420672409002502,-0.305
1.4448457904973604,-0.31
1.4476243400944708,-0.32
1.450402889691581,-0.315
1.4531814392886915,-0.3
1.4559599888858017,-0.315
1.4587385384829121,-0.315
1.4615170880800223,-0.315
